,census_tract,day_of_week,Pickup_longitude,Pickup_latitude,Passenger_count,Trip_distance,Total_amount,year,ride
1813,36081076902,504,-3760828.8542404175,2073177.9511375427,73358,155600.65,752293.9999999999,102448152,50868
1814,36081077300,404,-20035.52191925049,11045.238597869873,374,861.9599999999996,4187.669999999998,545794,271
1815,36081077500,504,-230895.90378570557,127285.41144943237,4443,9631.43,46716.190000000024,6289722,3123
1816,36081077902,479,-48574.247009277344,26776.8819732666,1022,1897.3999999999996,9211.340000000002,1323198,657
1817,36081077903,455,-38446.08692932129,21194.09914779663,727,1526.63,7574.57,1047280,520
1818,36081077904,319,-12865.286712646484,7091.97635269165,231,568.09,2736.0199999999995,350436,174
1819,36081077905,470,-49534.642517089844,27305.148853302002,913,1996.3400000000015,9644.919999999995,1349380,670
1820,36081077906,422,-23362.86646270752,12880.144107818604,463,938.1499999999999,4665.4800000000005,636424,316
1821,36081077907,329,-13972.888313293457,7703.417407989502,280,549.51,2681.32,380646,189
1822,36081077908,460,-45173.04355621338,24902.31618499756,910,1865.9499999999996,9107.13,1230554,611
1823,36081078800,296,-11237.082992553711,6196.178638458252,215,462.54,2163.109999999999,306128,152
1824,36081079000,97,-2218.2370376586914,1223.0951690673828,45,88.36999999999998,434.7,60420,30
1825,36081079200,324,-13678.666458129883,7540.2219886779785,285,468.44000000000005,2319.7899999999995,372590,185
1826,36081079300,280,-9759.509712219238,5379.077621459961,211,396.5999999999999,1929.6800000000003,265848,132
1827,36081079701,434,-26838.573959350586,14795.80612564087,523,1205.3199999999997,5696.929999999999,731082,363
1828,36081079702,256,-7837.316444396973,4320.850811004639,164,290.66,1468.4599999999998,213484,106
1829,36081079900,504,-262091.8028640747,144496.5573272705,5027,10902.969999999996,52783.10999999999,7139630,3545
1830,36081080301,342,-14342.516288757324,7906.083011627197,299,566.5699999999999,2734.569999999999,390716,194
1831,36081080302,448,-39777.25705718994,21926.1948928833,756,1699.130000000001,8195.57,1083532,538
1832,36081080900,453,-36745.08638000488,20255.78991317749,693,1561.0899999999997,7253.410000000001,1000958,497
1833,36081081400,415,-26393.103233337402,14550.067211151123,526,1073.6100000000006,5092.92,718998,357
1834,36081081800,273,-9980.966911315918,5503.374534606934,188,412.76000000000005,1936.56,271890,135
1835,36081083700,315,-15820.859474182129,8721.522789001465,326,647.26,3087.0699999999993,430996,214
1836,36081083800,162,-4805.41130065918,2649.5120544433594,91,176.24,824.83,130910,65
1837,36081084000,259,-8724.121925354004,4809.625862121582,160,371.19999999999993,1737.6300000000003,237652,118
1838,36081084500,174,-4953.679389953613,2730.020236968994,90,200.14999999999998,995.3800000000001,134938,67
1839,36081084601,177,-5027.762466430664,2771.0332527160645,102,161.57000000000002,916.05,136952,68
1840,36081084602,168,-4584.263687133789,2526.8728065490723,84,197.40999999999997,909.8799999999999,124868,62
1841,36081084900,454,-41107.579025268555,22661.2765083313,772,1657.1999999999994,8174.589999999996,1119784,556
1842,36081085300,504,-1964628.0753326416,1082991.5169525146,38287,81237.41000000002,392768.2900000001,53518022,26573
1843,36081085500,373,-15525.944786071777,8560.222618103027,279,627.1400000000001,3036.8899999999994,422940,210
1844,36081085700,337,-13677.571281433105,7538.905048370361,263,543.86,2772.9900000000007,372590,185
1845,36081085900,220,-6727.911659240723,3709.4020614624023,130,286.32000000000005,1360.24,183274,91
1846,36081086100,472,-43841.79375457764,24168.127029418945,836,1897.98,9179.729999999998,1194302,593
1847,36081086300,406,-17965.26961517334,9903.59088897705,349,788.6800000000001,3693.1400000000003,489402,243
1848,36081086400,504,-380093.18321990967,209522.2634124756,7299,15748.340000000004,76049.26999999997,10353974,5141
1849,36081086500,502,-137365.67824554443,75726.17554092407,2705,5638.76,27151.050000000007,3742012,1858
1850,36081086900,491,-100400.45613098145,55348.086780548096,2055,4160.76,20327.180000000008,2735012,1358
1851,36081087100,504,-5308968.952850342,2926585.195663452,103161,219313.7200000001,1061440.560000001,144621312,71808
1852,36081088400,189,-6284.214874267578,3464.594913482666,137,253.97000000000006,1164.04,171190,85
1853,36081088901,209,-6949.924674987793,3831.220230102539,156,273.98999999999995,1379.4299999999994,189316,94
1854,36081089200,49,-1330.7356872558594,734.2393264770508,32,74.89000000000001,321.20000000000005,36252,18
1855,36081090700,489,-83839.31160736084,46218.52432632446,1633,3553.8199999999997,16815.410000000007,2283876,1134
1856,36081091900,387,-19961.404472351074,11003.26577758789,361,837.5400000000001,4021.229999999999,543780,270
1857,36081092200,34,-887.2063293457031,489.09571838378906,15,37.84,186.32999999999998,24168,12
1858,36081092500,423,-32753.45069885254,18054.459712982178,627,1464.4599999999998,6938.950000000001,892202,443
1859,36081092800,14,-443.26270294189453,244.45777893066406,11,19.01,81.0,12084,6
1860,36081092900,141,-3548.7243728637695,1956.7244873046875,70,144.99000000000004,735.4299999999998,96672,48
1861,36081093402,65,-1774.5705108642578,978.2529373168945,36,70.15999999999998,364.34000000000003,48336,24
1862,36081093900,85,-1774.286506652832,977.8874778747559,42,60.580000000000005,301.06,48336,24
1863,36081094202,10,-147.83070373535156,81.45907974243164,2,6.359999999999999,26.5,4028,2
1864,36081094500,305,-11311.702697753906,6235.412902832031,234,416.34999999999985,2136.08,308142,153
1865,36081094700,369,-19740.34117126465,10882.391387939453,408,846.7299999999998,4336.45,537738,267
1866,36081095400,36,-887.1606521606445,489.35162353515625,18,31.180000000000003,154.2,24168,12
1867,36081097204,36,-887.1430358886719,488.89058685302734,14,38.89,176.29999999999998,24168,12
1868,36081097300,64,-1700.261459350586,937.3052597045898,46,70.93000000000002,328.59999999999997,46322,23
1869,36081098100,58,-1330.596336364746,733.6174011230469,29,39.459999999999994,191.00000000000003,36252,18
1870,36081098700,59,-1478.6922225952148,814.9509429931641,31,70.26,291.2,40280,20
1871,36081099100,63,-1774.5124816894531,977.9717559814453,34,70.27,352.15,48336,24
1872,36081099701,37,-887.4432907104492,489.14104080200195,22,43.67,192.2,24168,12
1873,36081099703,118,-2957.489921569824,1630.039867401123,57,142.1,657.8299999999999,80560,40
1874,36081099704,146,-4509.1395263671875,2485.3802452087402,88,210.75000000000009,974.9300000000001,122854,61
1875,36081099705,168,-5174.774124145508,2852.5911445617676,88,237.59999999999997,1158.9299999999998,140980,70
1876,36081099801,144,-3548.983413696289,1956.2816047668457,68,190.54999999999995,842.61,96672,48
1877,36081099802,78,-1330.5868453979492,733.3788681030273,21,43.32000000000001,223.89000000000001,36252,18
1878,36081099900,16,-443.60850524902344,244.5868034362793,7,21.619999999999997,105.35,12084,6
1879,36081100802,14,-443.71321868896484,244.32387924194336,6,13.030000000000001,72.3,12084,6
1880,36081101001,67,-1774.629638671875,978.3665809631348,36,63.900000000000006,308.98,48336,24
1881,36081101002,54,-2217.854995727539,1222.5051193237305,63,80.86999999999999,415.75,60420,30
1882,36081101700,95,-2144.1386108398438,1181.7915802001953,39,122.91999999999997,567.54,58406,29
1883,36081102900,69,-1774.139305114746,978.0827522277832,37,54.12,284.77,48336,24
1884,36081103201,23,-443.6684112548828,244.60059356689453,10,16.13,75.7,12084,6
1885,36081103202,121,-3549.0331802368164,1956.2201080322266,75,143.72000000000003,690.56,96672,48
1886,36081103300,36,-887.0219192504883,489.0861930847168,13,37.42,158.2,24168,12
1887,36081103900,295,-11237.913719177246,6195.518089294434,194,455.98,2231.35,306128,152
1888,36081104700,165,-5175.536422729492,2853.075107574463,116,210.03000000000006,1010.9899999999999,140980,70
1889,36081105900,19,-443.4945297241211,244.63727569580078,6,14.93,81.63,12084,6
1890,36081107201,20,-887.1364135742188,489.19332122802734,17,35.18,180.6,24168,12
1891,36081108500,54,-1774.5862884521484,977.9557075500488,43,93.13,415.48,48336,24
1892,36081109300,152,-4436.0244216918945,2444.9688987731934,83,176.59,847.11,120840,60
1893,36081109700,109,-3104.6127014160156,1711.3647079467773,50,97.96999999999998,514.8199999999999,84588,42
1894,36081109900,51,-1330.3808898925781,733.6506729125977,21,44.70999999999999,237.04999999999998,36252,18
1895,36081111300,43,-961.1692810058594,529.789722442627,16,28.979999999999997,140.65,26182,13
1896,36081112300,451,-50867.39529418945,28039.458656311035,948,2196.8900000000003,10610.850000000004,1385632,688
1897,36081112900,56,-1330.9318771362305,733.8779754638672,34,59.03,283.0,36252,18
1898,36081113300,47,-887.4130249023438,488.7445182800293,15,34.78,163.88,24168,12
1899,36081113900,114,-3030.8268127441406,1671.5988998413086,53,130.32,634.16,82574,41
1900,36081114100,109,-2661.4536514282227,1466.6880912780762,49,80.23,431.58000000000004,72504,36
1901,36081115500,203,-5619.542083740234,3097.878589630127,120,236.79999999999993,1200.95,153064,76
1902,36081115700,282,-10055.696388244629,5541.943916320801,183,372.20000000000016,1863.4700000000005,273904,136
1903,36081115900,66,-1552.6340866088867,856.073657989502,33,54.160000000000004,274.40000000000003,42294,21
1904,36081116100,324,-11386.356986999512,6275.88289642334,255,523.3700000000001,2508.45,310156,154
1905,36081116300,307,-12495.09814453125,6887.813220977783,249,525.9700000000001,2424.2399999999993,340366,169
1906,36081116700,277,-10943.211303710938,6032.359180450439,220,422.12999999999994,2120.14,298072,148
1907,36081117100,330,-12273.427513122559,6765.54674911499,225,465.69000000000017,2403.47,334324,166
1908,36081117500,43,-1478.5758895874023,814.8999519348145,30,42.49,230.26,40280,20
1909,36081118100,196,-5545.798286437988,3056.5025939941406,106,236.22,1165.62,151050,75
1910,36081118500,197,-8058.885406494141,4443.128658294678,143,360.5500000000001,1658.6,219526,109
1911,36081118700,67,-1330.7562789916992,733.4210510253906,32,51.69,257.84000000000003,36252,18
1912,36081118900,144,-3918.4187622070312,2160.110153198242,85,185.49,843.78,106742,53
1913,36081119100,213,-7097.463905334473,3913.0122261047363,146,256.28000000000003,1340.26,193344,96
1914,36081119300,78,-1774.3395919799805,978.2793769836426,24,84.16,383.11,48336,24
1915,36081119500,39,-887.0883255004883,489.25851821899414,17,21.93,138.60000000000002,24168,12
1916,36081119900,73,-1774.41845703125,978.1969985961914,34,74.74,380.47,48336,24
1917,36081120100,118,-3031.7190322875977,1670.722080230713,80,131.6,667.82,82574,41
1918,36081120300,113,-3327.253662109375,1833.3961219787598,74,132.13,680.08,90630,45
1919,36081120500,146,-3992.1722106933594,2200.309024810791,63,143.88000000000002,730.4399999999999,108756,54
1920,36081120700,48,-1256.8165664672852,692.9804191589355,24,53.25,234.5,34238,17
1921,36081121500,349,-13752.390823364258,7579.940589904785,260,558.79,2667.1599999999994,374604,186
1922,36081122300,89,-2218.011604309082,1223.205223083496,48,100.53,471.88000000000005,60420,30
1923,36081122701,396,-24102.604217529297,13286.547088623047,468,965.1399999999999,4655.5,656564,326
1924,36081122702,499,-96186.3620223999,53024.807441711426,1830,4006.3999999999996,19252.8,2620214,1301
1925,36081124100,120,-3104.7040481567383,1711.1908111572266,58,105.75000000000001,520.38,84588,42
1926,36081124700,370,-17522.075485229492,9659.533702850342,345,754.9599999999997,3555.6699999999996,477318,237
1927,36081125700,430,-26911.409996032715,14835.803268432617,551,1157.1399999999994,5508.919999999999,733096,364
1928,36081126500,495,-109125.4740447998,60158.7483253479,2079,4517.9400000000005,21725.240000000013,2972664,1476
1929,36081126700,335,-15081.016609191895,8314.79415512085,328,650.13,3092.7400000000002,410856,204
1930,36081127700,91,-2734.6957626342773,1507.986183166504,49,110.53,546.5799999999999,74518,37
1931,36081128300,78,-2217.879592895508,1222.510311126709,43,106.39999999999999,515.6,60420,30
1932,36081129103,67,-1626.9231185913086,896.3200073242188,30,103.88,437.74999999999994,44308,22
1933,36081129104,52,-1330.957633972168,733.3654747009277,22,38.26,199.08,36252,18
1934,36081130100,129,-4066.3374557495117,2241.9123611450195,64,171.23000000000002,876.28,110770,55
1935,36081133300,232,-7392.914352416992,4075.8723373413086,118,307.14000000000004,1461.5600000000004,201400,100
1936,36081133900,398,-17003.930374145508,9373.433891296387,323,654.4899999999998,3274.2800000000007,463220,230
1937,36081134100,160,-4731.9465255737305,2608.7173805236816,99,160.14000000000004,778.8000000000001,128896,64
1938,36081134700,291,-10055.308715820312,5542.095588684082,191,404.34,2019.5800000000004,273904,136
1939,36081136700,43,-886.8354644775391,489.2116241455078,17,50.04,218.93,24168,12
1940,36081137700,35,-887.2937316894531,488.79578399658203,16,43.150000000000006,188.8,24168,12
1941,36081138501,90,-2070.12109375,1140.652114868164,42,81.63999999999999,385.42999999999995,56392,28
